sample,stat
152,1.8694576733581112
153,1.5967382733770656
154,1.020453726908773
155,1.004307450203524
156,0.4187338925816624
157,0.02534476103505101
158,0.9964613593577312
159,1.1119709590420825
160,2.010687899067351
161,0.5373788578481209
162,0.031055934705685573
163,0.5260903808553903
164,1.6686914230655585
165,2.1256443610670335
166,1.60243481399986
167,2.0071957773458475
168,0.009780862488119713
169,0.9174396591156402
170,0.2788673467874272
171,1.0948149685173725
172,1.1363953288756878
173,1.9919406930423458
174,2.097943881195122
175,0.07465001516661385
176,1.544948491526731
177,0.31568900771035535
178,1.3429859615448603
179,1.5894807051121296
180,1.7338615106844517
181,1.604065171548775
182,1.0621116885634976
183,1.8221230862846352
184,1.0234752307481756
185,2.1252625369560123
186,1.162935062571841
187,0.17562069989506357
188,0.1278341534733629
189,0.9863932525401902
190,1.6183887964566548
191,1.2474386796596995
192,0.8414369359468026
193,0.895433541958429
194,1.532914461491026
195,1.1348489076473216
196,1.079332207103759
197,1.6874155793400356
198,0.06618983971533465
199,1.0676208785659567
200,0.857532774172705
201,1.7014337303113631
202,1.0278244633616112
203,1.2376974562599055
204,0.09228557147555749
205,1.7180001905949884
206,2.1689469020608776
207,1.7010919639291773
208,0.7309066348734965
209,2.0986044160197066
210,1.0352741604296316
211,0.08211964154557538
212,1.0407032418986608
213,0.931614777090088
214,1.091176139823971
215,0.6515310402222863
216,1.7031391873606876
217,1.8801586778017916
218,0.3524653335866641
219,1.291412505783275
220,0.19720860540900853
221,0.03550060818525891
222,1.6943634423174228
223,0.1071813010927225
224,1.8237614648004241
225,1.732855061436597
226,1.6008556922575599
227,2.367175714975966
228,1.4843365424923838
229,2.101041514727433
230,1.010121310398179
231,0.07007814416256242
232,1.7273995416346466
233,1.7077041701905085
234,1.756340782661287
235,0.36133296206043
236,1.0632144952696265
237,0.40214162996214986
238,1.7810259429993112
239,0.1769784606106377
240,1.8011594999058946
241,1.5738180338137902
242,1.5140290190822547
243,1.9512087389428778
244,0.3746909921872761
245,0.9967432094871889
246,0.6733624812427497
247,1.7598787687627302
248,1.9800425646515825
249,1.6574905119491907
250,1.21125673178791
251,1.1727835217250444
252,1.1226589101665407
253,0.049106784673494275
254,1.839442955029215
255,2.0242974448419586
256,1.550082170423873
257,0.12253504209509147
258,0.0553318739617672
259,1.7801707995122662
260,0.1854876311369913
261,1.7047919722548022
262,0.9079038057894389
263,1.667046332645345
264,1.777892207067934
265,1.6618443426587142
266,2.0582494533007836
267,0.8858585718174083
268,0.9649747234535226
269,2.068978990711629
270,1.2707906946017538
271,0.5459741872143393
272,1.0419402093468655
273,1.631157362212074
274,0.9696023910735265
275,0.849582939988017
276,0.7626759671708823
277,0.8719046785751807
278,1.0495785180846449
279,2.2527220473470515
280,2.004103468816516
281,1.3123778951312866
282,1.4602310780371601
283,0.23298127366102328
284,1.6981806613672044
285,0.0962209325934622
286,1.2003188040857609
287,0.35494153638962533
288,1.9327039957745555
289,0.07498204939888353
290,2.160460257509417
291,1.1811098298535756
292,0.9256868239304339
293,2.38134860295287
294,2.112913454472009
295,0.27530296619013495
296,0.2362871259520114
297,0.2184025562245422
298,0.1202583128193302
299,1.4825173394482176
300,1.674260427656094
301,1.09928678796294
302,0.032022928006894436
303,1.4506704067100815
304,1.5314818175990812
305,1.0113926027864926
306,1.1326995897380892
307,0.9780602867022097
308,0.13789571767026754
309,0.14818970323932223
310,1.825044022328409
311,1.1990151126969684
312,1.7290060001886713
313,1.5459382049690595
314,2.913987614429839
315,0.2411209371439087
316,0.3547669660238837
317,2.103794059714656
318,1.303443535137644
319,0.4462598989372233
320,1.148722423780372
321,0.2845679283415743
322,0.6113399121622982
323,0.10751541991741842
324,1.2611969123668603
325,0.036427525117729065
326,1.0991205379241435
327,1.5289345575877145
328,0.20778709668315853
329,0.14734327636596056
330,1.2790909090621225
331,1.8008364814176598
332,0.6706865162199547
333,0.33354457867463516
334,0.06663783264158862
335,1.8856168590155082
336,2.1177189207075573
337,1.294168179485495
338,1.0175072581481528
339,1.1625911230842974
340,1.0673350175081247
341,1.8130105748257543
342,0.12606704161928617
343,1.9183842041599084
344,0.0716074819679049
345,1.2772611916552896
346,0.9888478424221665
347,1.8909148846370192
348,1.6544310786684262
349,1.8277844192922545
350,1.7616648831713506
351,0.05735451812884085
352,1.9237529664252078
353,0.6912992233996049
354,1.5885394312392367
355,0.7510853576977712
356,2.0178526144889872
357,0.1720463540442596
358,0.17054219874347787
359,2.0641795560417173
360,2.1092487992610156
361,2.0279451341644528
362,1.7511470945179335
363,1.6142964610632866
364,2.2515922301390034
365,0.036277031834740736
366,0.7771140571475477
367,0.17851696302658215
368,1.7676901374757943
369,0.9223404804306368
370,0.894608901710936
371,0.95575871337343
372,1.90721173609161
373,1.5660124359755534
374,2.064163004245592
375,0.318200031967506
376,0.3213635019425847
377,1.1892722643984683
378,1.7995765392498515
379,2.121681318682657
380,1.2330227640766733
381,1.739399661663076
382,1.4704072491938307
383,0.06607582082384456
384,1.8882791107600534
385,2.0938552228177896
386,0.8125988778974147
387,1.2455932966812533
388,0.5574369979314775
389,0.16990645161857243
390,0.05782582738657238
391,1.5500224190570986
392,1.1583490227989137
393,2.0747509823737227
394,1.9334274796113786
395,0.05239378323768129
396,1.1491038274419179
397,2.058443759909972
398,1.834978229216961
399,0.002966241026067351
400,1.7114423365355427
401,0.3947154710468479
402,0.6310675625960389
403,1.8029019282181526
404,0.08067025847939169
405,1.1464334071633004
406,1.006867967172337
407,0.7953053186274301
408,0.04115453558344928
409,0.20806059895484674
410,2.2653729798281805
411,1.680978198808221
412,0.30563606919591724
413,1.28674483583568
414,1.3155439139830065
415,1.3676088035874212
416,1.2263101905793565
417,0.4322209209944763
418,1.5441108537836907
419,1.2274644211504757
420,1.6951745084162233
421,0.8964327591965873
422,2.1451350862293848
423,1.0760167015457887
424,1.1243817848732305
425,0.05238129978042494
426,0.9250145519786548
427,2.0278824471705015
428,1.90176508101236
429,1.190713370162372
430,2.242980058849417
431,0.30026586352077933
432,0.1547338334772439
433,1.0564807125644853
434,0.87472507061476
435,0.2562572563762697
436,1.079194225014935
437,0.6484688040055868
438,0.38062511301030977
439,1.9613277133226645
440,1.8840412985194162
441,1.9317155507817318
442,2.100752818389936
443,1.4165803971855109
444,1.732210398886409
445,0.19760506236682707
446,0.8270148995738942
447,0.8892179050059106
448,1.2369516250555534
449,0.5037018711430821
450,1.822816927328569
451,0.8377227907152411
452,1.6653177054379036
453,1.2518853967204926
454,1.1721762615751299
455,0.12648242667902787
456,0.40572114742075893
457,1.0707926348042482
458,1.5478874681015888
459,0.904180855300809
460,1.4423247337876264
461,0.703434647821191
462,0.9707728074691913
463,0.19214065574011308
464,1.685803520059542
465,0.4558116715750842
466,0.9088742774701517
467,2.0581634973723872
468,1.0161150617945722
469,0.24300810421991148
470,0.1305582234300191
471,0.4750855117550721
472,1.6139275781746338
473,0.14093584752736632
474,1.0749036104731777
475,1.8526380827099747
476,1.19651505856138
477,1.6229773349962267
478,0.2870760876098788
479,1.0102526984779328
480,1.6046971658526559
481,0.2934590218624886
482,0.24960255638618278
483,0.1846902944835893
484,2.0327589234499404
485,0.01633469144681321
486,0.87861759125646
487,0.5233839681061268
488,1.7776070287905386
489,1.4164100518768032
490,0.011953766595700799
491,1.0922157500657708
492,0.8238409687144292
493,1.207779360670054
494,2.548575834641123
495,0.36873514016094555
496,0.385060225894041
497,1.8166544978847416
498,1.979292715388806
499,2.044678998552257
500,1.697424461717695
501,1.1973989150574387
502,2.189570459894588
503,2.309929297566975
504,1.2315731275919397
505,1.07645406683746
506,0.7373951485642976
507,1.7647609034136547
508,0.9358056992498236
509,1.822890737546756
510,2.18638053830965
511,1.606415556986193
512,0.8186620690093078
513,2.10960916667423
514,0.7976179697398873
515,1.6009769943533634
516,1.7286446394964123
517,1.232689735222845
518,1.7582837656867518
519,2.373773489095976
520,0.08079881119565568
521,2.06512482535556
522,0.8605247828063027
523,0.006799312877458608
524,2.1304599678309564
525,0.014174361282408121
526,2.2128046811734485
527,2.0978794220907035
528,1.2249744952245192
529,0.17212555531772278
530,1.8161638302566425
531,1.8188990737483632
532,1.0339700921686124
533,0.11894385558034903
534,0.8693054657205481
535,1.1493884865898583
536,0.765165024164074
537,1.5972299678845907
538,1.8405522441565638
539,0.9591054689006597
540,1.8246457495963997
541,2.2792644777600595
542,1.395171010247366
543,0.13929421238213147
544,1.7249223683670767
545,2.1266459410792145
546,1.9768301498768288
547,0.9979386963518087
548,2.00127391215145
549,1.5825803853275202
550,1.3526768959721323
551,0.13447461198466826
552,2.0511228835119812
553,1.3658302024435303
554,1.9434320562586809
555,2.028608199682993
556,1.1921729324055974
557,1.1830434815948037
558,2.118822312473384
559,2.2237115246635666
560,0.14126248165349464
561,2.1797187293038958
562,1.0095187812562374
563,2.0437500263171904
564,1.5738880325726285
565,1.806183177142132
566,1.0919733968094865
567,1.6663443684161876
568,0.8788026954889956
569,0.19317282231847477
570,2.0180726769367543
571,0.5400103449199598
572,1.1922051800071554
573,1.013557881741317
574,0.8955110595876672
575,0.7247845830252739
576,0.28439688393657114
577,0.8344479513835292
578,1.9658448363970948
579,2.380850763068191
580,1.055124926411791
581,0.6904431885745059
582,2.006291145413571
583,1.940075697373878
584,1.490893937518324
585,0.2744761422411992
586,1.923298148075653
587,1.6429813131904463
588,1.3331083038051141
589,0.18992337345552146
590,0.5752077710971637
591,0.8816978645577596
592,1.7252765405124704
593,0.5892560612136304
594,2.026086658654495
595,2.0781660694050093
596,0.9935085335099423
597,1.8718236194353604
598,0.9162845509860773
599,1.308514797766767
600,1.467305951347312
601,1.5188763699678205
602,1.5651079518520656
603,1.4858394956592385
604,0.9559181321839847
605,0.2961929046031013
606,1.3384999196839122
607,1.7609416353136176
608,1.0751668892685373
609,1.5708645334642308
610,1.1435758017923647
611,0.09256451662110043
612,1.1865519228325585
613,0.31347311381701903
614,2.0069808524541166
615,1.123188859111762
616,1.3479809155663403
617,0.9435091733425969
618,1.7123195427964317
619,2.241554383361767
620,2.0599208063706005
621,0.9955433596870833
622,0.24276489464891204
623,0.8234213598757849
624,2.0687942459346536
625,0.17806874466974287
626,1.6870638319412627
627,1.7387784926394092
628,0.9641066738346158
629,0.8830850501030403
630,0.7743677448277477
631,0.5011394858518088
632,1.2995308947929516
633,1.1311279832413978
634,2.0151536509190295
635,0.1743603251117336
636,0.7992571984673846
637,2.2541511854474976
638,0.2993292867612434
639,0.977758896003432
640,0.06436050298440543
641,2.0203814095377934
642,2.2237223056938666
643,1.5285073090592234
644,1.1220976452712925
645,0.729653031773378
646,0.15058479871287123
647,0.9539432673054131
648,1.0325936548380765
649,0.2856010418060171
650,2.3384895735331055
651,1.6980683424657133
652,0.07554726006886225
653,1.5998042819482494
654,0.3141464029236807
655,1.6093496923361084
656,1.8005380287256711
657,1.3507830333056854
658,0.15147958415145624
659,1.5273919739598307
660,0.7692281672951751
661,2.164508209393115
662,1.0643311209534874
663,0.2598636353211834
664,1.819161262860809
665,2.383088442419769
666,1.8857758697906455
667,0.8644742036048179
668,2.281698838098485
669,1.6544985763833104
670,0.9767974119418024
671,0.8524884783156885
672,0.20443281898860066
673,0.4347831200496399
674,0.7445114406772797
675,1.1039775918992794
676,0.08518801295609002
677,1.8186599804779913
678,0.26645889402577216
679,0.0161681681153234
680,0.978744744938207
681,1.2144876428643525
682,1.6943156175588898
683,0.012699045757324612
684,2.249593732702585
685,1.8241648523764944
686,1.1274985444692538
687,1.036961157159638
688,0.9651401424411246
689,0.1932634858939113
690,1.4951612008806698
691,2.0864759028543975
692,1.1807427545890832
693,1.7692497938617269
694,1.6271528803263973
695,1.6934844913650835
696,0.1608679566696969
697,0.246311841762906
698,0.07920828171261984
699,0.5987122194234535
700,0.8353519325314429
701,0.8551333377630783
702,0.352739123343182
703,1.7634157490289164
704,0.7435527253701846
705,0.9628326808738858
706,0.35916972196989594
707,1.1047927310103214
708,1.5311489033718075
709,1.5526203107056737
710,0.8361646017566651
711,0.8698700482057049
712,1.8465022490007703
713,1.2782267912454996
714,0.958812028162134
715,0.9729923615044411
716,1.6000120593410874
717,1.7672308947953088
718,2.1313161104158596
719,0.003158962575712021
720,0.17298766894789042
721,0.00450894569921978
722,0.4098649313993423
723,0.058445580418259535
724,0.11189975032452848
725,0.9983100781921275
726,0.6796221412089407
727,0.6727766178176982
728,1.2460859383322358
729,2.2106287706173955
730,1.0854062792505719
731,0.8981452771844838
732,1.6710049672826974
733,0.03587740730838318
734,1.7644138571577574
735,1.0281579841979744
736,1.8462983665625181
737,1.3835029890847284
738,0.9354622980179963
739,0.8035051165788465
740,0.9240619773156533
741,0.8833049124623287
742,1.219639538407539
743,0.9641516141877129
744,0.8810620686324677
745,1.4276524404557058
746,1.021214664675373
747,1.5729314281700546
748,0.6792250294104751
749,1.1536627376572661
750,1.647824934162613
751,1.9491884513512332
752,1.571905609465336
753,0.896677028948949
754,0.6617159608679115
755,0.920417478081923
756,1.0690573549325508
757,0.024191780919780914
758,0.06107154492037559
759,0.3222482232248045
760,0.19123802914467003
761,1.5392880945171399
762,0.8067158748605161
763,2.375028517183634
764,0.5256871697675951
765,0.3208827800770204
766,0.12786204143336377
767,1.0512042946554843
768,1.6698910346340705
769,2.518031114231926
770,0.7282091050409667
771,2.08835602022178
772,1.044540441817312
773,2.844655060011926
774,2.612055725082538
775,1.1061089387577283
776,0.7696456423096292
777,2.1158864125680177
778,1.1667998514866447
779,0.3122377436872923
780,1.748966429891805
781,0.8085616690932405
782,1.0777835706136099
783,2.0921709310292798
784,0.5372798535788252
785,1.79741103391936
786,1.1067959900218236
787,0.8025254133847861
788,1.5594786543895305
789,1.0735669507266978
790,0.2615928703515471
791,1.178404781648008
792,1.6553111331055308
793,1.7698595104656007
794,1.168786645433479
795,1.765118299502345
796,1.0402299986464572
797,0.6813893260118737
798,0.2906953055291961
799,1.3498343486981772
800,0.5639001276863329
801,0.17210256635287502
802,1.1279419963289579
803,1.2781433951729413
804,1.57991964743851
805,0.2083687803504386
806,0.8333687986178431
807,0.9280215072053393
808,1.2408337245739889
809,1.014917497800433
810,1.59529415991571
811,1.5223010391876928
812,0.22994628606950762
813,1.8127270890195568
814,1.7340206159198375
815,1.0600298957140817
816,1.652454917349539
817,1.996363592620725
818,0.4017375663646008
819,0.6773663281525195
820,1.7263681901991017
821,1.6402777572267193
822,1.6942821634605378
823,1.2110677149505455
824,1.5929500669301078
825,0.22406129695198862
826,1.1212258854647832
827,0.6529471277020198
828,1.5759109191983351
829,1.1178806647033288
830,1.3456568527059494
831,0.9069077188331249
832,1.7401611061795312
833,1.5981643630162266
834,1.065960295175448
835,0.8614091372828563
836,2.5749430274839735
837,1.1238893732340345
838,1.6721210792841028
839,0.3863544500808702
840,0.10825709611878809
841,1.6914656222524966
842,1.380393755866896
843,1.7333755939440145
844,2.0187206618388442
845,1.0981273968853458
846,1.2992698372150286
847,0.03147717558559915
848,0.7963479043820536
849,0.44787360710687096
850,0.12711866011543238
851,1.4340479041695957
852,1.6317631543897297
853,1.7968442027690747
854,2.0454520087721466
855,0.9638065896771337
856,1.3352120520502737
857,1.1478642902101344
858,1.8267358922815404
859,0.5873652720275828
860,0.13477156190235462
861,1.6599520986408836
862,0.35195842775762287
863,0.08850485156857246
864,0.9296359085827488
865,1.0781500808784061
866,0.991100229054946
867,1.729153521056368
868,1.8265779689606316
869,0.005739847871945258
870,0.05836370231234955
871,1.6546489456061644
872,1.5365698676244168
873,1.6596629882226508
874,1.7944748693582326
875,0.00859458154367898
876,1.8754667059266819
877,1.8135708463789562
878,1.9887204721116243
879,1.152684964463825
880,0.32545652312590745
881,0.9523373114671045
882,0.10623083040292913
883,2.01364897337646
884,1.1241222765980474
885,1.1987103935281764
886,1.5201967957340106
887,0.8818076067466345
888,1.2110466905390798
889,0.4477125175023464
890,1.993027725456495
891,1.4889455108319245
892,0.9992858270808638
893,1.1804442727611875
894,1.0369908784512347
895,2.133058230841005
896,0.020800567883559218
897,2.0936458154519713
898,0.4397750053504845
899,1.6467530112094955
900,1.9537975196167692
901,1.7243168893973264
902,0.9973479059025259
903,0.19244508851218
904,1.402785913059332
905,1.7800344216255903
906,1.019297786185887
907,1.6782003137566264
908,1.1745755908341238
909,1.3567759012381562
910,2.0480177299326314
911,1.1205143625376022
912,1.8493229072312047
913,1.1013734910184567
914,1.42704595829702
915,1.2947512763253481
916,0.10884924027843912
917,0.9630703899468482
918,2.092601197640427
919,1.5741073210824332
920,1.3543201896881958
921,0.8912856247538041
922,1.1599841213400293
923,1.6630724827318817
924,1.138006336664482
925,2.1193518078272064
926,0.11280615990671894
927,1.0132860873496812
928,1.3199791048218532
929,1.5166493483188646
930,0.03710921605340056
931,2.1226035745093306
932,1.1798845256298893
933,1.6143195606663072
934,1.648980788072631
935,0.8841813102417309
936,2.3388077358320425
937,2.0763862996782168
938,1.540475529266024
939,0.6094852760688605
940,1.1708352405635178
941,0.8244412927315659
942,1.5940873847183217
943,1.6720125440171563
944,2.0114796183611308
945,0.8218460795197116
946,1.65648437808452
947,0.8681103665531666
948,1.6665536849603093
949,1.3288067395994654
950,0.20067933172563368
951,0.10912231381506743
952,0.16724589600043682
953,2.035897146842794
954,0.07766921139849003
955,1.7815046653229683
956,1.7508209432205926
957,0.42468694448323685
958,2.1326046521154183
959,1.1792627941374443
960,0.9955236068331579
961,0.20166226396338072
962,0.1424054163983386
963,1.02341680400612
964,1.6514838872329722
965,0.06848050490668856
966,1.4874871718301907
967,1.0379337782389024
968,0.680391855019991
969,1.0194499650718347
970,1.975825852401199
971,2.091781073424765
972,1.7726908358324032
973,1.0586384796397246
974,0.8374593751781241
975,0.03566050520005515
976,1.393517046611482
977,1.9555825827881694
978,0.25473532564396884
979,0.16305489431884812
980,1.8123493353520104
981,0.16257122055134055
982,0.7964027275546846
983,0.9470471839931998
984,0.21464231861873273
985,0.087239322609173
986,0.2023780416955856
987,0.6088726273394975
988,1.6756603535358696
989,0.07440528217515219
990,0.21317903470293542
991,2.1034982954067107
992,1.9596275314823088
993,0.10406577606072043
994,1.2007380365822362
995,1.7418595410661482
996,0.027592105052669513
997,0.9797881517451383
998,1.606399002506694
999,1.3437209707020827
